kmeans_cluster,dbscan_cluster,RUL,RUL_class
3,98,3683.0,Healthy
1,-1,4072.0,Healthy
3,-1,4045.0,Healthy
3,-1,3988.0,Healthy
3,-1,3933.0,Healthy
3,98,3822.0,Healthy
3,-1,3961.0,Healthy
3,-1,3764.0,Healthy
3,98,3574.0,Healthy
1,-1,4234.0,Healthy
3,-1,4155.0,Healthy
1,-1,4101.0,Healthy
3,-1,3519.0,Healthy
1,99,3333.0,Healthy
1,-1,4205.0,Healthy
3,98,3813.0,Healthy
3,-1,3785.0,Healthy
3,-1,3758.0,Healthy
3,-1,3710.0,Healthy
3,98,7983.0,Healthy
3,-1,3794.0,Healthy
3,-1,3547.0,Healthy
3,-1,7868.0,Healthy
3,98,7729.0,Healthy
1,100,3515.0,Healthy
1,-1,3544.0,Healthy
1,-1,3572.0,Healthy
3,-1,3598.0,Healthy
3,-1,3979.0,Healthy
3,-1,4009.0,Healthy
3,-1,4036.0,Healthy
3,-1,7671.0,Healthy
3,-1,3737.0,Healthy
1,99,7483.0,Healthy
1,100,3489.0,Healthy
3,-1,8179.0,Healthy
3,-1,8122.0,Healthy
3,-1,7955.0,Healthy
3,-1,7895.0,Healthy
3,-1,7699.0,Healthy
3,-1,7644.0,Healthy
1,100,7509.0,Healthy
1,100,3359.0,Healthy
3,-1,3492.0,Healthy
3,-1,3622.0,Healthy
3,-1,3677.0,Healthy
3,-1,3418.0,Healthy
1,99,3167.0,Healthy
1,100,3222.0,Healthy
3,-1,3869.0,Healthy
3,-1,3812.0,Healthy
3,-1,3642.0,Healthy
3,-1,3585.0,Healthy
3,-1,3386.0,Healthy
3,-1,3445.0,Healthy
3,-1,3472.0,Healthy
3,98,3500.0,Healthy
3,-1,3336.0,Healthy
3,-1,3859.0,Healthy
1,-1,3915.0,Healthy
3,-1,7810.0,Healthy
3,-1,7783.0,Healthy
3,-1,7756.0,Healthy
3,-1,3832.0,Healthy
3,-1,3775.0,Healthy
3,98,7841.0,Healthy
1,-1,8233.0,Healthy
3,-1,3557.0,Healthy
1,100,3193.0,Healthy
3,-1,3842.0,Healthy
3,-1,3784.0,Healthy
3,98,3670.0,Healthy
3,-1,3612.0,Healthy
3,-1,3555.0,Healthy
3,-1,3896.0,Healthy
3,98,3413.0,Healthy
3,-1,3364.0,Healthy
3,-1,3309.0,Healthy
1,100,3180.0,Healthy
3,-1,3614.0,Healthy
1,-1,3950.0,Healthy
1,-1,8262.0,Healthy
3,-1,8206.0,Healthy
3,-1,3355.0,Healthy
1,-1,3923.0,Healthy
1,-1,3886.0,Healthy
1,-1,3261.0,Healthy
3,-1,3720.0,Healthy
3,-1,3696.0,Healthy
3,-1,3666.0,Healthy
3,-1,3285.0,Healthy
3,-1,3328.0,Healthy
1,-1,3233.0,Healthy
1,100,3206.0,Healthy
3,-1,3302.0,Healthy
3,98,3391.0,Healthy
3,-1,3584.0,Healthy
3,98,3642.0,Healthy
3,-1,3747.0,Healthy
3,-1,3802.0,Healthy
3,-1,3697.0,Healthy
3,-1,3727.0,Healthy
3,-1,3754.0,Healthy
3,-1,3530.0,Healthy
1,-1,3276.0,Healthy
1,99,3154.0,Healthy
1,-1,3248.0,Healthy
3,-1,3443.0,Healthy
3,-1,3470.0,Healthy
3,-1,3500.0,Healthy
3,98,3528.0,Healthy
1,-1,2834.0,Healthy
1,-1,2955.0,Healthy
1,99,3141.0,Healthy
1,-1,6762.0,Healthy
1,99,7455.0,Healthy
1,-1,7270.0,Healthy
1,-1,7054.0,Healthy
1,-1,7026.0,Healthy
1,-1,6999.0,Healthy
1,101,6973.0,Healthy
1,-1,6842.0,Healthy
1,-1,6789.0,Healthy
1,-1,2969.0,Healthy
1,-1,3100.0,Healthy
1,102,7216.0,Healthy
1,-1,6816.0,Healthy
1,-1,2716.0,Healthy
1,102,2900.0,Healthy
1,-1,3084.0,Healthy
1,-1,2670.0,Healthy
1,-1,2911.0,Healthy
1,-1,3142.0,Healthy
1,-1,3279.0,Healthy
1,101,2663.0,Healthy
1,-1,3003.0,Healthy
1,-1,2401.0,Healthy
1,-1,2725.0,Healthy
1,-1,2857.0,Healthy
1,-1,2849.0,Healthy
1,-1,2475.0,Healthy
1,-1,2645.0,Healthy
1,-1,2889.0,Healthy
1,-1,3030.0,Healthy
1,-1,2528.0,Healthy
1,99,3433.0,Healthy
1,102,3057.0,Healthy
1,-1,2861.0,Healthy
1,101,2806.0,Healthy
1,-1,2671.0,Healthy
1,-1,2615.0,Healthy
1,101,2616.0,Healthy
1,-1,2590.0,Healthy
1,-1,2564.0,Healthy
1,-1,2535.0,Healthy
1,-1,2726.0,Healthy
1,-1,3114.0,Healthy
1,-1,2752.0,Healthy
1,-1,3169.0,Healthy
1,99,3196.0,Healthy
1,99,3222.0,Healthy
1,-1,2830.0,Healthy
1,86,2802.0,Healthy
1,102,2778.0,Healthy
1,-1,2751.0,Healthy
1,-1,3250.0,Healthy
1,-1,2347.0,Healthy
1,-1,2374.0,Healthy
1,101,2780.0,Healthy
1,99,3305.0,Healthy
1,-1,2996.0,Healthy
1,99,3023.0,Healthy
1,-1,3240.0,Healthy
1,102,3186.0,Healthy
1,-1,2990.0,Healthy
1,101,2937.0,Healthy
1,-1,2800.0,Healthy
1,86,2822.0,Healthy
1,102,2794.0,Healthy
1,-1,2770.0,Healthy
1,-1,2418.0,Healthy
1,-1,2393.0,Healthy
1,-1,2366.0,Healthy
1,-1,7189.0,Healthy
1,-1,3115.0,Healthy
1,-1,2982.0,Healthy
1,-1,2927.0,Healthy
1,-1,2873.0,Healthy
1,-1,2744.0,Healthy
1,-1,2690.0,Healthy
1,-1,2502.0,Healthy
1,-1,2588.0,Healthy
1,-1,2448.0,Healthy
1,-1,3075.0,Healthy
1,99,3049.0,Healthy
1,-1,2698.0,Healthy
1,-1,7243.0,Healthy
1,-1,2747.0,Healthy
1,-1,7431.0,Healthy
1,99,3350.0,Healthy
1,101,2642.0,Healthy
1,-1,2697.0,Healthy
1,102,2884.0,Healthy
1,-1,2941.0,Healthy
1,99,3126.0,Healthy
1,-1,3378.0,Healthy
1,86,7134.0,Healthy
1,-1,7298.0,Healthy
1,-1,7080.0,Healthy
1,-1,6732.0,Healthy
1,-1,3407.0,Healthy
1,-1,3268.0,Healthy
1,-1,3213.0,Healthy
1,-1,3156.0,Healthy
1,-1,3018.0,Healthy
1,-1,6704.0,Healthy
1,-1,6677.0,Healthy
1,-1,2963.0,Healthy
1,99,3322.0,Healthy
1,-1,7404.0,Healthy
1,-1,3295.0,Healthy
1,-1,2883.0,Healthy
1,-1,2638.0,Healthy
1,-1,2665.0,Healthy
1,-1,2693.0,Healthy
1,-1,3044.0,Healthy
1,102,3071.0,Healthy
1,86,3101.0,Healthy
1,99,7378.0,Healthy
1,99,7352.0,Healthy
1,-1,7325.0,Healthy
1,101,6947.0,Healthy
1,-1,6921.0,Healthy
1,-1,6895.0,Healthy
1,-1,6867.0,Healthy
1,-1,3129.0,Healthy
1,-1,2456.0,Healthy
1,-1,2509.0,Healthy
1,-1,2829.0,Healthy
1,-1,2857.0,Healthy
1,-1,7162.0,Healthy
1,101,2909.0,Healthy
1,-1,2774.0,Healthy
1,102,7107.0,Healthy
1,-1,2429.0,Healthy
1,102,2945.0,Healthy
1,86,2972.0,Healthy
1,-1,2536.0,Healthy
1,-1,2509.0,Healthy
1,-1,3091.0,Healthy
1,-1,2720.0,Healthy
1,-1,2483.0,Healthy
1,99,3064.0,Healthy
1,99,3036.0,Healthy
1,-1,3009.0,Healthy
1,101,2637.0,Healthy
1,-1,2561.0,Healthy
1,-1,2609.0,Healthy
1,-1,2583.0,Healthy
1,-1,2915.0,Healthy
1,-1,2557.0,Healthy
1,103,2176.0,Healthy
1,104,2182.0,Healthy
1,102,1939.0,Healthy
1,102,5164.0,Healthy
2,105,1927.0,Healthy
1,102,1966.0,Healthy
1,106,2021.0,Healthy
1,107,2211.0,Healthy
1,108,2265.0,Healthy
1,103,2293.0,Healthy
1,102,2110.0,Healthy
1,103,2424.0,Healthy
1,103,2451.0,Healthy
1,103,2458.0,Healthy
1,109,2482.0,Healthy
1,109,2320.0,Healthy
1,102,2209.0,Healthy
2,110,5495.0,Healthy
1,103,5385.0,Healthy
1,103,5358.0,Healthy
2,111,5911.0,Healthy
1,112,2013.0,Healthy
1,113,2067.0,Healthy
1,108,2203.0,Healthy
1,108,2257.0,Healthy
1,114,2152.0,Healthy
1,108,2396.0,Healthy
1,115,2369.0,Healthy
1,102,2236.0,Healthy
1,114,2026.0,Healthy
2,116,4047.0,Healthy
2,110,4020.0,Healthy
2,117,3993.0,Healthy
2,117,3963.0,Healthy
1,109,5551.0,Healthy
1,103,5524.0,Healthy
2,117,1872.0,Healthy
2,117,6472.0,Healthy
2,117,6499.0,Healthy
2,110,6526.0,Healthy
1,103,2149.0,Healthy
2,116,6553.0,Healthy
2,117,6018.0,Healthy
2,105,6073.0,Healthy
1,102,2083.0,Healthy
1,115,2243.0,Healthy
1,108,2270.0,Healthy
1,109,2614.0,Healthy
1,102,2137.0,Healthy
1,106,2189.0,Healthy
1,107,2376.0,Healthy
1,108,2431.0,Healthy
1,103,2587.0,Healthy
1,104,2056.0,Healthy
2,117,5907.0,Healthy
2,111,6045.0,Healthy
2,110,5936.0,Healthy
1,115,2094.0,Healthy
1,103,3436.0,Healthy
1,103,3409.0,Healthy
1,108,3381.0,Healthy
1,115,3354.0,Healthy
2,116,6727.0,Healthy
2,110,6698.0,Healthy
2,117,6671.0,Healthy
2,117,6643.0,Healthy
1,109,3599.0,Healthy
1,103,3572.0,Healthy
1,102,3218.0,Healthy
1,108,2184.0,Healthy
1,113,2048.0,Healthy
2,105,6839.0,Healthy
1,102,3245.0,Healthy
1,106,3300.0,Healthy
1,107,3490.0,Healthy
1,102,1915.0,Healthy
1,104,1888.0,Healthy
1,102,3188.0,Healthy
1,104,3161.0,Healthy
1,114,3134.0,Healthy
1,114,1857.0,Healthy
1,108,3545.0,Healthy
1,103,2322.0,Healthy
1,103,2298.0,Healthy
2,116,5963.0,Healthy
2,117,5879.0,Healthy
2,116,5467.0,Healthy
2,110,5438.0,Healthy
2,117,5411.0,Healthy
2,117,5383.0,Healthy
1,112,2165.0,Healthy
1,113,2216.0,Healthy
1,108,2349.0,Healthy
1,108,2403.0,Healthy
2,110,6581.0,Healthy
2,111,6635.0,Healthy
1,102,5137.0,Healthy
1,104,5107.0,Healthy
1,114,5080.0,Healthy
1,112,2291.0,Healthy
1,113,2345.0,Healthy
1,108,2478.0,Healthy
1,108,2532.0,Healthy
2,110,1845.0,Healthy
2,110,5991.0,Healthy
2,111,1899.0,Healthy
1,104,1901.0,Healthy
1,102,1928.0,Healthy
1,112,1993.0,Healthy
1,108,2121.0,Healthy
1,108,3517.0,Healthy
1,108,3463.0,Healthy
1,102,1958.0,Healthy
1,103,2312.0,Healthy
1,109,2339.0,Healthy
1,113,3327.0,Healthy
1,112,3273.0,Healthy
2,111,7171.0,Healthy
2,110,6755.0,Healthy
1,108,2238.0,Healthy
1,114,1874.0,Healthy
2,117,6784.0,Healthy
2,105,5171.0,Healthy
1,107,2505.0,Healthy
2,105,4591.0,Healthy
2,117,4536.0,Healthy
2,105,5579.0,Healthy
2,117,5524.0,Healthy
1,108,2478.0,Healthy
1,108,2532.0,Healthy
1,114,6182.0,Healthy
1,104,6209.0,Healthy
1,102,6239.0,Healthy
1,114,2152.0,Healthy
1,104,2182.0,Healthy
1,102,2209.0,Healthy
1,102,2236.0,Healthy
1,103,2587.0,Healthy
2,117,4102.0,Healthy
2,105,4159.0,Healthy
1,102,5191.0,Healthy
1,106,5246.0,Healthy
1,107,5439.0,Healthy
1,108,5494.0,Healthy
1,109,2614.0,Healthy
1,102,655.0,Medium
2,117,6472.0,Healthy
1,102,1985.0,Healthy
1,108,2560.0,Healthy
1,104,574.0,Medium
1,114,544.0,Medium
1,108,921.0,Healthy
1,108,867.0,Healthy
1,113,734.0,Medium
1,112,683.0,Medium
2,111,4563.0,Healthy
1,107,6541.0,Healthy
1,108,6596.0,Healthy
2,110,5177.0,Healthy
2,110,4509.0,Healthy
2,111,5231.0,Healthy
1,112,6321.0,Healthy
1,113,6375.0,Healthy
1,108,6514.0,Healthy
1,108,6568.0,Healthy
1,108,2285.0,Healthy
1,107,2230.0,Healthy
1,108,949.0,Healthy
1,107,894.0,Healthy
1,106,707.0,Medium
1,106,2040.0,Healthy
2,117,6499.0,Healthy
2,110,6526.0,Healthy
2,116,6553.0,Healthy
1,108,6429.0,Healthy
1,108,6495.0,Healthy
1,108,6441.0,Healthy
1,103,6460.0,Healthy
1,113,6305.0,Healthy
1,112,6250.0,Healthy
2,111,6156.0,Healthy
2,110,6102.0,Healthy
1,103,6487.0,Healthy
1,108,6522.0,Healthy
1,107,6468.0,Healthy
2,110,4075.0,Healthy
2,111,4129.0,Healthy
1,112,5219.0,Healthy
1,113,5273.0,Healthy
1,108,5412.0,Healthy
1,108,5466.0,Healthy
1,106,6278.0,Healthy
1,102,6223.0,Healthy
2,105,6184.0,Healthy
2,117,6129.0,Healthy
1,115,6402.0,Healthy
2,116,5149.0,Healthy
2,110,5122.0,Healthy
2,117,5095.0,Healthy
1,115,2369.0,Healthy
1,108,2396.0,Healthy
1,103,2424.0,Healthy
1,103,2451.0,Healthy
1,103,6414.0,Healthy
1,103,6386.0,Healthy
1,108,6359.0,Healthy
1,115,6332.0,Healthy
2,116,6074.0,Healthy
2,110,6047.0,Healthy
1,106,6348.0,Healthy
1,102,6266.0,Healthy
1,109,6653.0,Healthy
2,117,6020.0,Healthy
2,117,5993.0,Healthy
1,109,6577.0,Healthy
1,103,6550.0,Healthy
1,102,6196.0,Healthy
1,102,6172.0,Healthy
1,104,6145.0,Healthy
1,114,6114.0,Healthy
2,117,5065.0,Healthy
1,103,6626.0,Healthy
1,102,6293.0,Healthy
1,115,5300.0,Healthy
2,105,5261.0,Healthy
1,114,497.0,Medium
1,104,524.0,Medium
1,102,551.0,Medium
2,117,6608.0,Healthy
2,105,6663.0,Healthy
1,102,2263.0,Healthy
1,106,2318.0,Healthy
1,108,2560.0,Healthy
1,102,578.0,Medium
1,108,875.0,Healthy
1,103,929.0,Healthy
2,117,4980.0,Healthy
2,117,5007.0,Healthy
2,110,5034.0,Healthy
2,116,5061.0,Healthy
1,115,711.0,Medium
1,108,739.0,Medium
1,103,766.0,Medium
1,103,793.0,Medium
1,103,840.0,Healthy
1,109,956.0,Healthy
1,103,816.0,Healthy
1,108,820.0,Healthy
1,112,633.0,Medium
1,106,2318.0,Healthy
1,102,2263.0,Healthy
2,105,6663.0,Healthy
2,117,6608.0,Healthy
2,117,1736.0,Healthy
2,117,1763.0,Healthy
2,110,1790.0,Healthy
2,116,1817.0,Healthy
1,115,2075.0,Healthy
1,113,687.0,Medium
1,108,2102.0,Healthy
1,108,5327.0,Healthy
1,102,606.0,Medium
1,106,660.0,Medium
1,107,847.0,Healthy
1,108,902.0,Healthy
1,103,2129.0,Healthy
1,103,2157.0,Healthy
2,110,5089.0,Healthy
2,111,5143.0,Healthy
2,117,5116.0,Healthy
1,108,788.0,Medium
1,107,2505.0,Healthy
1,102,628.0,Medium
1,112,2291.0,Healthy
1,103,976.0,Healthy
1,109,1000.0,Healthy
2,110,6581.0,Healthy
2,117,4397.0,Healthy
2,117,4425.0,Healthy
1,102,601.0,Medium
2,117,5204.0,Healthy
1,113,2345.0,Healthy
2,116,4481.0,Healthy
2,111,6635.0,Healthy
1,115,761.0,Medium
2,110,4454.0,Healthy
2,118,6140.0,Healthy
2,-1,5909.0,Healthy
2,119,5692.0,Healthy
2,120,5974.0,Healthy
2,120,5919.0,Healthy
2,-1,3509.0,Healthy
2,119,3539.0,Healthy
2,-1,3568.0,Healthy
2,119,5665.0,Healthy
2,119,5722.0,Healthy
2,-1,5312.0,Healthy
2,120,5339.0,Healthy
2,120,5749.0,Healthy
2,120,5394.0,Healthy
2,120,3959.0,Healthy
2,121,5854.0,Healthy
2,121,5827.0,Healthy
2,120,5947.0,Healthy
2,120,5421.0,Healthy
2,-1,5770.0,Healthy
2,121,5799.0,Healthy
2,120,6001.0,Healthy
2,-1,6194.0,Healthy
2,-1,5365.0,Healthy
2,122,5745.0,Healthy
2,-1,4343.0,Healthy
2,-1,5692.0,Healthy
2,119,5230.0,Healthy
2,120,5285.0,Healthy
2,120,5474.0,Healthy
2,120,5528.0,Healthy
2,118,5665.0,Healthy
2,121,6304.0,Healthy
2,-1,5720.0,Healthy
2,121,5881.0,Healthy
2,-1,5936.0,Healthy
2,-1,6167.0,Healthy
2,121,4232.0,Healthy
2,-1,6415.0,Healthy
2,121,6360.0,Healthy
2,-1,3707.0,Healthy
2,121,4204.0,Healthy
2,120,3820.0,Healthy
2,120,3791.0,Healthy
2,121,6276.0,Healthy
2,-1,6249.0,Healthy
2,120,5890.0,Healthy
2,-1,3763.0,Healthy
2,120,3736.0,Healthy
2,120,5863.0,Healthy
2,-1,5833.0,Healthy
2,119,5203.0,Healthy
2,119,5258.0,Healthy
2,120,5449.0,Healthy
2,120,5501.0,Healthy
2,-1,4177.0,Healthy
2,-1,5121.0,Healthy
2,-1,4316.0,Healthy
2,-1,5176.0,Healthy
2,119,5722.0,Healthy
2,120,5919.0,Healthy
2,120,5974.0,Healthy
2,-1,6056.0,Healthy
2,120,6028.0,Healthy
2,-1,5638.0,Healthy
2,119,5611.0,Healthy
2,-1,5581.0,Healthy
2,120,4013.0,Healthy
2,121,6333.0,Healthy
2,118,4040.0,Healthy
2,121,6304.0,Healthy
2,121,4452.0,Healthy
2,121,6276.0,Healthy
2,-1,6249.0,Healthy
2,120,5890.0,Healthy
2,120,5863.0,Healthy
2,-1,5833.0,Healthy
2,120,5806.0,Healthy
2,-1,5779.0,Healthy
2,119,3623.0,Healthy
2,120,3679.0,Healthy
2,120,3875.0,Healthy
2,120,3929.0,Healthy
2,118,4068.0,Healthy
2,-1,4122.0,Healthy
2,121,4288.0,Healthy
2,119,3595.0,Healthy
2,-1,3986.0,Healthy
2,119,5665.0,Healthy
2,120,6085.0,Healthy
2,120,5556.0,Healthy
2,-1,5583.0,Healthy
2,121,4259.0,Healthy
2,120,5610.0,Healthy
2,118,5638.0,Healthy
2,121,5965.0,Healthy
2,122,4150.0,Healthy
2,-1,4095.0,Healthy
2,119,5692.0,Healthy
2,120,5749.0,Healthy
2,120,5947.0,Healthy
2,120,6001.0,Healthy
2,118,6140.0,Healthy
2,119,5148.0,Healthy
2,-1,6194.0,Healthy
2,120,5806.0,Healthy
2,-1,5779.0,Healthy
2,121,6333.0,Healthy
2,121,6360.0,Healthy
2,-1,6415.0,Healthy
2,122,6222.0,Healthy
2,-1,6167.0,Healthy
2,120,3902.0,Healthy
2,120,3847.0,Healthy
2,122,6222.0,Healthy
2,119,3650.0,Healthy
2,121,6444.0,Healthy
2,118,6112.0,Healthy
2,-1,6388.0,Healthy
2,-1,6388.0,Healthy
2,120,3380.0,Healthy
2,119,4213.0,Healthy
2,118,4650.0,Healthy
2,120,4513.0,Healthy
2,120,4459.0,Healthy
2,120,4268.0,Healthy
2,119,3157.0,Healthy
2,119,3214.0,Healthy
2,120,3407.0,Healthy
2,120,3461.0,Healthy
2,-1,3655.0,Healthy
2,122,3707.0,Healthy
2,120,3241.0,Healthy
2,121,6616.0,Healthy
2,118,6284.0,Healthy
2,-1,4704.0,Healthy
2,120,6257.0,Healthy
2,120,6200.0,Healthy
2,-1,5810.0,Healthy
2,119,5782.0,Healthy
2,-1,5755.0,Healthy
2,121,6477.0,Healthy
2,121,6450.0,Healthy
2,-1,6421.0,Healthy
2,120,6062.0,Healthy
2,120,6034.0,Healthy
2,-1,6005.0,Healthy
2,120,5978.0,Healthy
2,-1,5950.0,Healthy
2,-1,6559.0,Healthy
2,-1,6228.0,Healthy
2,-1,3907.0,Healthy
2,121,3848.0,Healthy
2,121,4866.0,Healthy
2,120,3434.0,Healthy
2,120,3489.0,Healthy
2,118,3627.0,Healthy
2,-1,3680.0,Healthy
2,121,4950.0,Healthy
2,118,4623.0,Healthy
2,120,4595.0,Healthy
2,-1,4568.0,Healthy
2,120,4541.0,Healthy
2,-1,4158.0,Healthy
2,119,4131.0,Healthy
2,-1,4104.0,Healthy
2,121,4812.0,Healthy
2,121,4784.0,Healthy
2,-1,4757.0,Healthy
2,120,4404.0,Healthy
2,120,4377.0,Healthy
2,-1,4350.0,Healthy
2,120,4322.0,Healthy
2,-1,4295.0,Healthy
2,-1,4893.0,Healthy
2,121,4839.0,Healthy
2,122,4730.0,Healthy
2,-1,4677.0,Healthy
2,120,4486.0,Healthy
2,120,4431.0,Healthy
2,119,4240.0,Healthy
2,119,4186.0,Healthy
2,-1,4921.0,Healthy
2,121,6505.0,Healthy
2,122,6393.0,Healthy
2,119,3186.0,Healthy
2,-1,6056.0,Healthy
2,-1,6366.0,Healthy
2,121,6444.0,Healthy
2,-1,3268.0,Healthy
2,120,6089.0,Healthy
2,119,5894.0,Healthy
2,119,5837.0,Healthy
2,121,3821.0,Healthy
2,121,6532.0,Healthy
2,118,6312.0,Healthy
2,-1,6589.0,Healthy
2,118,6112.0,Healthy
2,120,6085.0,Healthy
2,120,3571.0,Healthy
2,118,3600.0,Healthy
2,121,3936.0,Healthy
2,119,5611.0,Healthy
2,-1,5638.0,Healthy
2,120,6028.0,Healthy
2,-1,3877.0,Healthy
2,120,6173.0,Healthy
2,120,6146.0,Healthy
2,120,5921.0,Healthy
2,-1,3073.0,Healthy
2,119,3102.0,Healthy
2,120,6118.0,Healthy
2,120,3296.0,Healthy
2,-1,5581.0,Healthy
2,-1,6341.0,Healthy
2,120,3352.0,Healthy
2,121,3791.0,Healthy
2,-1,3323.0,Healthy
2,-1,3130.0,Healthy
2,120,3516.0,Healthy
2,-1,3543.0,Healthy
2,-1,3734.0,Healthy
2,119,5866.0,Healthy
2,121,3764.0,Healthy
1,123,4617.0,Healthy
1,124,5009.0,Healthy
1,125,6190.0,Healthy
1,126,6216.0,Healthy
1,127,0.0,Critical
1,128,194.0,Low
1,123,6242.0,Healthy
1,129,4758.0,Healthy
1,130,6689.0,Healthy
1,131,1796.0,Healthy
1,124,6634.0,Healthy
1,132,6662.0,Healthy
1,130,6715.0,Healthy
1,124,1628.0,Healthy
1,132,5037.0,Healthy
1,130,5064.0,Healthy
1,132,1656.0,Healthy
1,133,246.0,Low
1,129,6383.0,Healthy
1,130,1683.0,Healthy
1,130,5090.0,Healthy
1,130,1709.0,Healthy
1,123,1235.0,Healthy
1,129,385.0,Low
1,134,1442.0,Healthy
1,133,497.0,Medium
1,135,723.0,Medium
1,136,4512.0,Healthy
1,131,5174.0,Healthy
1,137,5118.0,Healthy
1,133,4979.0,Healthy
1,133,4925.0,Healthy
1,129,4870.0,Healthy
1,138,55.0,Critical
1,133,4728.0,Healthy
1,128,4674.0,Healthy
1,130,666.0,Medium
1,127,4484.0,Healthy
1,133,1357.0,Healthy
1,128,1303.0,Healthy
1,127,1112.0,Healthy
1,125,81.0,Critical
1,126,109.0,Critical
1,123,135.0,Critical
1,124,527.0,Medium
1,132,555.0,Medium
1,130,582.0,Medium
1,130,610.0,Medium
1,136,27.0,Critical
1,129,467.0,Medium
1,139,4646.0,Healthy
1,140,4702.0,Healthy
1,137,638.0,Medium
1,131,694.0,Medium
1,133,4789.0,Healthy
1,126,4591.0,Healthy
1,125,4565.0,Healthy
1,129,1374.0,Healthy
1,137,1742.0,Healthy
1,133,1605.0,Healthy
1,133,1548.0,Healthy
1,129,1493.0,Healthy
1,133,1402.0,Healthy
1,134,1432.0,Healthy
1,129,1459.0,Healthy
1,136,27.0,Critical
1,139,166.0,Low
1,140,220.0,Low
1,129,412.0,Medium
1,138,4537.0,Healthy
1,141,1848.0,Healthy
1,135,5201.0,Healthy
1,130,5146.0,Healthy
1,129,4952.0,Healthy
1,129,4897.0,Healthy
1,133,440.0,Medium
1,134,4816.0,Healthy
1,141,5227.0,Healthy
1,134,6441.0,Healthy
1,130,1716.0,Healthy
1,128,1290.0,Healthy
1,133,1344.0,Healthy
1,129,1387.0,Healthy
1,129,1486.0,Healthy
1,133,1541.0,Healthy
1,135,1823.0,Healthy
1,130,1770.0,Healthy
1,130,1688.0,Healthy
1,129,1578.0,Healthy
1,125,81.0,Critical
1,126,109.0,Critical
1,123,135.0,Critical
1,124,525.0,Medium
1,132,549.0,Medium
1,130,576.0,Medium
1,129,1520.0,Healthy
1,140,1331.0,Healthy
1,129,1520.0,Healthy
1,132,1661.0,Healthy
1,124,1635.0,Healthy
1,123,1246.0,Healthy
1,129,1466.0,Healthy
1,141,1849.0,Healthy
1,133,1415.0,Healthy
1,129,1387.0,Healthy
1,130,1716.0,Healthy
1,138,1168.0,Healthy
1,130,1688.0,Healthy
1,132,1661.0,Healthy
1,124,1635.0,Healthy
1,135,1823.0,Healthy
1,130,1770.0,Healthy
1,123,1246.0,Healthy
1,129,1578.0,Healthy
1,126,1222.0,Healthy
1,125,1194.0,Healthy
1,138,1168.0,Healthy
1,127,1102.0,Healthy
1,125,1194.0,Healthy
1,126,1222.0,Healthy
1,139,1275.0,Healthy
1,136,1140.0,Healthy
1,133,1415.0,Healthy
1,134,1442.0,Healthy
1,133,1394.0,Healthy
1,129,1533.0,Healthy
1,133,1588.0,Healthy
1,125,1183.0,Healthy
1,126,1209.0,Healthy
1,138,55.0,Critical
1,139,1275.0,Healthy
1,136,1140.0,Healthy
1,130,604.0,Medium
1,135,715.0,Medium
1,130,660.0,Medium
1,129,471.0,Medium
1,129,413.0,Medium
1,140,218.0,Low
1,139,164.0,Low
1,129,4843.0,Healthy
1,129,274.0,Low
1,141,6852.0,Healthy
1,129,6468.0,Healthy
1,128,1342.0,Healthy
1,133,6414.0,Healthy
1,127,1148.0,Healthy
1,135,1820.0,Healthy
1,129,1466.0,Healthy
1,141,1849.0,Healthy
1,133,1598.0,Healthy
1,131,1796.0,Healthy
1,137,1742.0,Healthy
1,133,1605.0,Healthy
1,137,1737.0,Healthy
1,131,1793.0,Healthy
1,136,1130.0,Healthy
1,139,1264.0,Healthy
1,133,1548.0,Healthy
1,129,1493.0,Healthy
1,133,1357.0,Healthy
1,128,1303.0,Healthy
1,127,1112.0,Healthy
1,140,1318.0,Healthy
1,129,1513.0,Healthy
1,129,1571.0,Healthy
1,140,1331.0,Healthy
1,138,1155.0,Healthy
1,130,1765.0,Healthy
1,134,6441.0,Healthy
1,131,688.0,Medium
1,130,6771.0,Healthy
1,135,6826.0,Healthy
1,141,5921.0,Healthy
1,129,5541.0,Healthy
1,134,5514.0,Healthy
1,133,5487.0,Healthy
1,129,1505.0,Healthy
1,140,1311.0,Healthy
1,129,6577.0,Healthy
1,127,5185.0,Healthy
1,133,5429.0,Healthy
1,139,1259.0,Healthy
1,136,1126.0,Healthy
1,131,1778.0,Healthy
1,137,1722.0,Healthy
1,133,1587.0,Healthy
1,133,1533.0,Healthy
1,129,1478.0,Healthy
1,128,5375.0,Healthy
1,133,1339.0,Healthy
1,133,1645.0,Healthy
1,131,1842.0,Healthy
1,136,6137.0,Healthy
1,139,6271.0,Healthy
1,140,6327.0,Healthy
1,129,6522.0,Healthy
1,133,1344.0,Healthy
1,128,1290.0,Healthy
1,127,1102.0,Healthy
1,129,276.0,Low
1,137,1786.0,Healthy
1,126,1257.0,Healthy
1,138,1203.0,Healthy
1,135,1871.0,Healthy
1,130,1814.0,Healthy
1,129,1615.0,Healthy
1,129,1560.0,Healthy
1,140,1368.0,Healthy
1,139,1314.0,Healthy
1,136,1175.0,Healthy
1,125,1229.0,Healthy
1,129,1486.0,Healthy
1,138,6162.0,Healthy
1,127,1095.0,Healthy
1,130,5840.0,Healthy
1,129,5650.0,Healthy
1,129,5595.0,Healthy
1,140,5401.0,Healthy
